manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed,is_electric,engine_capacity_bin,car_age,car_age_group,year_bin,price_category,mileage_category,total_features,luxury_score
Renault,Laguna,mechanical,grey,166000,2015,diesel,False,diesel,1.5,universal,False,used,front,10300.0,False,Минская обл.,4,1,False,True,False,True,False,False,True,True,True,True,33,False,<1.5l,4,0-5,2011–2015,Economy,High,6,8
Renault,Clio,mechanical,white,225000,2010,diesel,False,diesel,1.5,hatchback,False,used,front,6000.0,False,Минская обл.,10,17,False,True,False,True,True,False,False,False,True,False,307,False,<1.5l,9,6-10,2006–2010,Budget,High,4,5
Renault,Logan,mechanical,green,400000,1995,gas,True,gasoline,1.8,hatchback,False,used,front,900.0,True,Витебская обл.,11,3,False,True,False,False,False,False,False,False,False,False,35,False,1.5-2.0l,24,21-25,1991–1995,Budget,Very High,3,3
Renault,Laguna,mechanical,silver,273100,2004,diesel,False,diesel,1.9,liftback,False,used,front,3550.0,False,Гродненская обл.,13,7,False,True,False,False,False,False,False,False,True,False,122,False,1.5-2.0l,15,11-15,2001–2005,Budget,High,2,2
Renault,Grand Scenic,mechanical,other,189000,2013,diesel,False,diesel,1.5,minivan,False,used,front,10300.0,False,Витебская обл.,7,1,False,False,True,False,False,False,True,False,False,False,33,False,<1.5l,6,6-10,2011–2015,Economy,High,2,4
Renault,19,mechanical,other,123456,1995,diesel,False,diesel,1.9,hatchback,False,used,front,700.0,True,Гомельская обл.,5,1,True,False,False,False,False,False,False,False,False,False,33,False,1.5-2.0l,24,21-25,1991–1995,Budget,Medium,2,2
Renault,Megane,mechanical,yellow,120000,2013,petrol,False,gasoline,2.0,hatchback,False,used,front,12500.0,False,Минская обл.,9,1,False,True,True,True,False,True,False,True,True,True,33,False,1.5-2.0l,6,6-10,2011–2015,Economy,Medium,7,9
Renault,Trafic,mechanical,red,290000,1999,diesel,False,diesel,1.9,minibus,False,used,front,2845.49,False,Минская обл.,4,7,True,False,False,False,False,False,False,False,False,False,112,False,1.5-2.0l,20,16-20,1996–2000,Budget,High,1,1
Renault,Laguna,mechanical,silver,292000,2000,diesel,False,diesel,1.9,hatchback,False,used,front,2450.0,False,Гродненская обл.,11,1,False,True,False,False,True,False,False,False,True,True,33,False,1.5-2.0l,19,16-20,1996–2000,Budget,High,4,4
Renault,Megane Scenic,mechanical,blue,300000,1997,petrol,False,gasoline,1.6,minivan,False,used,front,2400.0,True,Гродненская обл.,4,3,False,False,False,False,False,False,False,False,False,True,54,False,1.5-2.0l,22,21-25,1996–2000,Budget,Very High,2,2
Renault,19,mechanical,blue,300000,1994,petrol,False,gasoline,1.7,sedan,False,used,front,550.0,False,Минская обл.,4,1,True,False,False,False,False,False,False,False,False,False,33,False,1.5-2.0l,25,21-25,1991–1995,Budget,Very High,1,1
Renault,Scenic,mechanical,blue,235000,1998,petrol,False,gasoline,2.0,minivan,False,used,front,2500.0,False,Минская обл.,6,5,False,True,False,False,False,False,False,False,True,False,47,False,1.5-2.0l,21,21-25,1996–2000,Budget,High,2,2
Renault,Megane,mechanical,red,350000,2000,diesel,False,diesel,1.9,minivan,False,used,front,3200.0,False,Витебская обл.,7,1,True,False,False,False,False,False,False,False,False,False,34,False,1.5-2.0l,19,16-20,1996–2000,Budget,Very High,1,1
Renault,19,mechanical,green,260000,1990,petrol,False,gasoline,1.7,hatchback,False,used,front,600.0,True,Могилевская обл.,1,159,True,False,False,False,False,False,False,False,False,False,614,False,1.5-2.0l,29,25+,1981–1990,Budget,High,2,2
Renault,19,mechanical,red,1000000,1995,petrol,False,gasoline,1.4,sedan,False,used,front,550.0,True,Могилевская обл.,7,1,False,False,False,False,False,False,False,False,False,True,34,False,<1.5l,24,21-25,1991–1995,Budget,Very High,2,2
Renault,Scenic,mechanical,white,156000,2015,diesel,False,diesel,1.5,hatchback,False,used,front,9755.0,False,Гродненская обл.,12,5,False,True,False,True,True,False,True,True,True,False,47,False,<1.5l,4,0-5,2011–2015,Budget,High,6,7
Renault,19,mechanical,silver,475000,1991,petrol,False,gasoline,1.7,sedan,False,used,front,200.0,False,Гомельская обл.,2,1,True,False,False,False,False,False,False,False,False,False,34,False,1.5-2.0l,28,25+,1991–1995,Budget,Very High,1,1
Renault,19,mechanical,green,532000,1992,petrol,False,gasoline,1.4,sedan,False,used,front,150.0,False,Витебская обл.,3,1,True,False,False,False,False,False,False,False,False,False,34,False,<1.5l,27,25+,1991–1995,Budget,Very High,1,1
Renault,Megane,mechanical,silver,243530,2002,diesel,False,diesel,1.5,hatchback,False,used,front,3700.0,False,Минская обл.,15,31,False,True,False,False,False,False,False,False,True,False,154,False,<1.5l,17,16-20,2001–2005,Budget,High,2,2
Renault,19,mechanical,silver,340000,1991,petrol,False,gasoline,1.4,sedan,False,used,front,250.0,False,Минская обл.,8,1,True,False,False,False,False,False,False,False,False,False,34,False,<1.5l,28,25+,1991–1995,Budget,Very High,1,1
Renault,Megane,mechanical,red,264000,2003,diesel,False,diesel,1.5,hatchback,False,used,front,3300.0,False,Минская обл.,11,10,True,False,False,False,False,False,False,False,False,False,154,False,<1.5l,16,16-20,2001–2005,Budget,High,1,1
Renault,Scenic,mechanical,blue,310000,1998,diesel,False,diesel,1.9,minivan,False,used,front,2990.0,False,Минская обл.,18,5,False,True,False,False,False,False,False,False,False,True,48,False,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,2,2
Renault,Megane,mechanical,blue,273000,1998,petrol,False,gasoline,1.4,hatchback,False,used,front,1250.0,False,Минская обл.,9,4,True,False,False,False,False,False,False,False,False,False,123,False,<1.5l,21,21-25,1996–2000,Budget,High,1,1
Renault,Megane,mechanical,green,400000,1997,diesel,False,diesel,1.9,hatchback,False,used,front,1200.0,True,Гомельская обл.,9,3,True,False,False,False,False,False,False,False,False,False,70,False,1.5-2.0l,22,21-25,1996–2000,Budget,Very High,2,2
Renault,Megane Scenic,mechanical,grey,300000,1998,petrol,False,gasoline,1.6,minivan,False,used,front,2300.0,False,Гродненская обл.,9,1,False,False,False,False,False,False,False,False,False,True,35,False,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,1,1
Renault,Scenic,mechanical,grey,202000,2015,diesel,False,diesel,1.5,hatchback,False,used,front,10500.0,False,Минская обл.,11,6,False,True,False,True,False,False,True,True,True,True,85,False,<1.5l,4,0-5,2011–2015,Economy,High,6,8
Renault,Clio,automatic,red,120000,1997,petrol,False,gasoline,1.4,hatchback,False,used,front,999.0,False,Могилевская обл.,16,10,True,False,False,False,False,False,False,False,False,False,78,False,<1.5l,22,21-25,1996–2000,Budget,Medium,1,1
Renault,Scenic,mechanical,white,570000,2000,diesel,False,diesel,1.9,minivan,False,used,front,2500.0,False,Минская обл.,6,58,True,False,False,False,False,False,False,False,False,False,205,False,1.5-2.0l,19,16-20,1996–2000,Budget,Very High,1,1
Renault,Twingo,mechanical,black,100000,2002,petrol,False,gasoline,1.2,coupe,False,used,front,2100.0,False,Минская обл.,7,1,False,False,False,False,False,False,False,False,False,True,35,False,<1.5l,17,16-20,2001–2005,Budget,Medium,1,1
Renault,Megane,automatic,green,260000,1998,petrol,False,gasoline,1.6,hatchback,False,used,front,800.0,False,Гомельская обл.,7,1,False,False,False,False,False,False,False,False,False,True,35,False,1.5-2.0l,21,21-25,1996–2000,Budget,High,1,1
Renault,Laguna,mechanical,silver,359000,2001,petrol,False,gasoline,1.8,hatchback,False,used,front,3900.0,False,Минская обл.,6,1,False,True,False,False,True,False,False,False,False,False,35,False,1.5-2.0l,18,16-20,2001–2005,Budget,Very High,2,2
Renault,Mascott,mechanical,white,200000,2007,diesel,False,diesel,3.0,van,False,used,front,16500.0,True,Минская обл.,2,3,True,False,False,False,False,False,False,False,False,False,48,False,2.5-3.0l,12,11-15,2006–2010,Economy,High,2,4
Renault,Sandero,mechanical,silver,112700,2010,petrol,False,gasoline,1.6,hatchback,False,used,front,4900.0,False,Минская обл.,14,15,False,True,False,False,False,False,False,False,False,False,88,False,1.5-2.0l,9,6-10,2006–2010,Budget,Medium,1,2
Renault,Duster,mechanical,brown,80000,2013,diesel,False,diesel,1.5,suv,False,used,all,9400.0,False,Витебская обл.,5,1,False,True,False,False,False,True,False,False,False,True,35,False,<1.5l,6,6-10,2011–2015,Budget,Medium,3,4
Renault,Master,mechanical,white,470000,2005,diesel,False,diesel,2.0,van,False,used,front,7800.0,False,Минская обл.,13,9,True,False,False,False,False,False,False,False,False,False,104,False,1.5-2.0l,14,11-15,2001–2005,Budget,Very High,1,1
Renault,Megane,mechanical,silver,235000,2008,diesel,False,diesel,1.5,universal,False,used,front,4650.0,False,Минская обл.,8,4,False,True,False,True,False,False,False,False,False,False,41,False,<1.5l,11,11-15,2006–2010,Budget,High,2,2
Renault,19,mechanical,red,378500,1996,petrol,False,gasoline,1.8,hatchback,False,used,front,800.0,True,Минская обл.,6,44,False,False,False,False,False,True,False,False,True,False,129,False,1.5-2.0l,23,21-25,1996–2000,Budget,Very High,3,3
Renault,Megane,mechanical,blue,331700,1998,diesel,False,diesel,1.9,hatchback,False,used,front,2100.0,True,Гомельская обл.,11,2,True,False,False,False,False,False,False,False,False,False,41,False,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,2,2
Renault,Symbol,mechanical,silver,315000,2006,petrol,False,gasoline,1.4,sedan,False,used,front,2300.0,False,Минская обл.,4,24,True,False,False,False,False,False,False,False,False,False,113,False,<1.5l,13,11-15,2006–2010,Budget,Very High,1,1
Renault,Laguna,mechanical,white,365000,1999,diesel,False,diesel,2.2,universal,False,used,front,1700.0,False,Минская обл.,4,2,True,False,False,False,False,False,False,False,False,False,37,False,2.0-2.5l,20,16-20,1996–2000,Budget,Very High,1,1
Renault,Twingo,automatic,blue,74000,2008,petrol,False,gasoline,1.1,hatchback,False,used,front,4100.0,False,Минская обл.,6,14,False,True,False,False,False,False,False,False,False,True,110,False,<1.5l,11,11-15,2006–2010,Budget,Medium,2,2
Renault,Scenic,mechanical,silver,270000,2004,diesel,False,diesel,1.9,minivan,False,used,front,3600.0,False,Минская обл.,7,13,False,True,False,False,True,False,False,False,False,True,64,False,1.5-2.0l,15,11-15,2001–2005,Budget,High,3,3
Renault,19,mechanical,other,293899,1994,petrol,False,gasoline,1.8,hatchback,False,used,front,500.0,True,Минская обл.,9,2,True,False,False,False,False,False,False,False,False,False,51,False,1.5-2.0l,25,21-25,1991–1995,Budget,High,2,2
Renault,Laguna,mechanical,blue,280000,1997,petrol,False,gasoline,1.8,liftback,False,used,front,1200.0,False,Минская обл.,7,1,True,False,False,False,False,False,False,False,False,False,36,False,1.5-2.0l,22,21-25,1996–2000,Budget,High,1,1
Renault,Megane,mechanical,silver,255050,1997,petrol,False,gasoline,1.6,hatchback,False,used,front,1200.0,False,Минская обл.,16,4,True,False,False,False,False,False,False,False,False,False,90,False,1.5-2.0l,22,21-25,1996–2000,Budget,High,1,1
Renault,Laguna,mechanical,grey,217000,2009,petrol,False,gasoline,2.0,liftback,False,used,front,7200.0,False,Минская обл.,9,1,False,True,False,True,True,False,True,True,True,True,36,False,1.5-2.0l,10,6-10,2006–2010,Budget,High,7,7
Renault,Espace,mechanical,blue,191000,2000,petrol,False,gasoline,2.0,minivan,False,used,front,4500.0,False,Минская обл.,7,3,False,True,False,False,False,False,False,False,False,False,57,False,1.5-2.0l,19,16-20,1996–2000,Budget,High,1,1
Renault,Megane,mechanical,white,200000,2002,diesel,False,diesel,1.9,hatchback,False,used,front,2845.49,False,Минская обл.,14,18,True,False,False,False,False,False,False,False,False,False,64,False,1.5-2.0l,17,16-20,2001–2005,Budget,High,1,1
Renault,Scenic,mechanical,blue,300000,1996,petrol,False,gasoline,1.6,minivan,False,used,front,1499.0,False,Минская обл.,15,8,True,False,False,False,False,False,False,False,False,False,60,False,1.5-2.0l,23,21-25,1996–2000,Budget,Very High,1,1
Renault,Trafic,mechanical,white,220000,1998,diesel,False,diesel,2.5,van,False,used,front,1500.0,False,Минская обл.,7,11,True,False,False,False,False,False,False,False,False,False,72,False,2.0-2.5l,21,21-25,1996–2000,Budget,High,1,1
Renault,Megane,mechanical,black,252000,1998,gas,True,gasoline,2.0,sedan,False,used,front,1800.0,False,Гомельская обл.,10,6,False,True,False,False,False,False,False,False,False,True,85,False,1.5-2.0l,21,21-25,1996–2000,Budget,High,3,3
Renault,Clio,mechanical,black,239000,1998,petrol,False,gasoline,1.2,hatchback,False,used,front,1090.77,False,Гродненская обл.,2,2,True,False,False,False,False,False,False,False,False,False,37,False,<1.5l,21,21-25,1996–2000,Budget,High,1,1
Renault,Scenic,mechanical,grey,377000,1998,petrol,False,gasoline,2.0,minivan,False,used,front,2500.0,True,Витебская обл.,8,1,True,False,False,False,False,False,False,False,False,False,36,False,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,2,2
Renault,Koleos,automatic,black,190000,2008,petrol,False,gasoline,2.5,suv,False,used,all,7800.0,False,Гродненская обл.,7,1,False,True,False,True,False,True,False,False,True,True,36,False,2.0-2.5l,11,11-15,2006–2010,Budget,High,5,5
Renault,Master,mechanical,yellow,429000,2001,diesel,False,diesel,2.2,minibus,False,used,front,5100.0,False,Минская обл.,5,2,True,False,False,False,False,False,False,False,False,False,112,False,2.0-2.5l,18,16-20,2001–2005,Budget,Very High,1,1
Renault,Laguna,mechanical,blue,280000,1996,petrol,False,gasoline,1.8,hatchback,False,used,front,750.0,False,Гомельская обл.,6,7,False,False,False,False,False,False,False,False,False,True,44,False,1.5-2.0l,23,21-25,1996–2000,Budget,High,1,1
Renault,Laguna,mechanical,violet,210000,1995,petrol,False,gasoline,1.8,universal,False,used,front,1000.0,False,Гродненская обл.,8,10,False,False,False,False,False,False,False,False,False,True,49,False,1.5-2.0l,24,21-25,1991–1995,Budget,High,1,1
Renault,19,mechanical,red,400000,1993,petrol,False,gasoline,1.8,sedan,False,used,front,650.0,True,Гродненская обл.,5,11,True,False,False,False,False,False,False,False,False,False,62,False,1.5-2.0l,26,25+,1991–1995,Budget,Very High,2,2
Renault,Megane,mechanical,white,300000,1997,petrol,False,gasoline,1.4,hatchback,False,used,front,950.0,False,Минская обл.,9,1,True,False,False,False,False,False,False,False,False,False,37,False,<1.5l,22,21-25,1996–2000,Budget,Very High,1,1
Renault,Clio,mechanical,other,257000,1991,petrol,False,gasoline,1.4,hatchback,False,used,front,699.0,False,Гомельская обл.,1,8,True,False,False,False,False,False,False,False,False,False,88,False,<1.5l,28,25+,1991–1995,Budget,High,1,1
Renault,Espace,automatic,silver,300009,2003,diesel,False,diesel,2.2,minivan,False,used,front,4500.0,False,Минская обл.,4,1,False,True,True,True,False,False,False,False,True,True,37,False,2.0-2.5l,16,16-20,2001–2005,Budget,Very High,5,5
Renault,Scenic,automatic,green,220000,2000,petrol,False,gasoline,1.6,minivan,False,used,front,2500.0,False,Минская обл.,3,1,False,True,False,False,False,False,False,False,False,True,37,False,1.5-2.0l,19,16-20,1996–2000,Budget,High,2,2
Renault,Megane Scenic,mechanical,blue,290000,1997,diesel,False,diesel,1.9,minivan,False,used,front,1900.0,True,Минская обл.,12,24,True,False,False,False,False,False,False,False,False,False,78,False,1.5-2.0l,22,21-25,1996–2000,Budget,High,2,2
Renault,Scenic,mechanical,white,240000,1998,diesel,False,diesel,1.9,minivan,False,used,front,1500.0,False,Могилевская обл.,6,1,False,True,False,False,False,False,False,False,False,False,37,False,1.5-2.0l,21,21-25,1996–2000,Budget,High,1,1
Renault,Laguna,mechanical,blue,240000,1998,petrol,False,gasoline,1.8,universal,False,used,front,1600.0,True,Брестская обл.,3,1,False,True,False,False,False,False,False,False,False,False,38,False,1.5-2.0l,21,21-25,1996–2000,Budget,High,2,2
Renault,Megane,mechanical,green,300000,1996,petrol,False,gasoline,1.6,hatchback,False,used,front,600.0,False,Минская обл.,5,7,True,False,False,False,False,False,False,False,False,False,74,False,1.5-2.0l,23,21-25,1996–2000,Budget,Very High,1,1
